Date,Equipment_ID,Equipment_Type,Department,Available_Hours,Actual_Operating_Hours,Utilization_Rate,Number_of_Procedures,Daily_Operating_Cost,Maintenance_Cost,Procedure_Revenue,Day_of_Week,Month,Is_Weekend
2024-01-19,US_C09,Ultrasound,Radiology,10,9.95,0.995,27,846.15,0.0,5205.98,Friday,January,False
2024-01-19,MAMMO_A10,Mammography Unit,Women's Health,8,6.29,0.787,17,943.92,0.0,4598.7,Friday,January,False
2024-01-19,MRI_B11,MRI Scanner,Radiology,16,13.22,0.826,40,5947.86,0.0,53612.62,Friday,January,False
2024-01-19,CT_C12,CT Scanner,Radiology,20,15.44,0.772,42,5867.94,0.0,37168.29,Friday,January,False
2024-01-20,MRI_A01,MRI Scanner,Radiology,16,4.94,0.309,15,2223.38,0.0,16529.52,Saturday,January,True
2024-01-20,CT_B02,CT Scanner,Radiology,20,7.2,0.36,19,2736.58,0.0,17426.78,Saturday,January,True
2024-01-20,XRAY_C03,X-Ray Machine,Radiology,12,3.16,0.263,5,379.21,0.0,805.97,Saturday,January,True
2024-01-20,US_A04,Ultrasound,Radiology,10,3.76,0.376,9,319.34,212.47,2083.94,Saturday,January,True
2024-01-20,MAMMO_B05,Mammography Unit,Women's Health,8,1.86,0.232,4,278.85,0.0,1017.55,Saturday,January,True
2024-01-20,MRI_C06,MRI Scanner,Radiology,16,5.19,0.325,12,2336.48,0.0,13817.28,Saturday,January,True
2024-01-20,CT_A07,CT Scanner,Radiology,20,6.93,0.346,14,2632.51,0.0,11995.03,Saturday,January,True
2024-01-20,XRAY_B08,X-Ray Machine,Radiology,12,3.23,0.269,8,387.65,173.71,1387.86,Saturday,January,True
2024-01-20,US_C09,Ultrasound,Radiology,10,2.76,0.276,6,234.42,0.0,1425.74,Saturday,January,True
2024-01-20,MAMMO_A10,Mammography Unit,Women's Health,8,1.13,0.142,2,169.93,0.0,448.94,Saturday,January,True
2024-01-20,MRI_B11,MRI Scanner,Radiology,16,5.48,0.343,14,2466.01,0.0,15852.35,Saturday,January,True
2024-01-20,CT_C12,CT Scanner,Radiology,20,6.59,0.329,12,2502.86,0.0,12794.37,Saturday,January,True
2024-01-21,MRI_A01,MRI Scanner,Radiology,16,3.77,0.236,6,1697.72,0.0,6701.83,Sunday,January,True
2024-01-21,CT_B02,CT Scanner,Radiology,20,7.66,0.383,18,2911.55,0.0,14172.51,Sunday,January,True
2024-01-21,XRAY_C03,X-Ray Machine,Radiology,12,4.37,0.364,10,524.09,0.0,1667.59,Sunday,January,True
2024-01-21,US_A04,Ultrasound,Radiology,10,2.97,0.297,7,252.67,0.0,1479.77,Sunday,January,True
2024-01-21,MAMMO_B05,Mammography Unit,Women's Health,8,2.21,0.276,6,330.98,266.46,1687.38,Sunday,January,True
2024-01-21,MRI_C06,MRI Scanner,Radiology,16,5.27,0.329,10,2372.29,197.51,11188.33,Sunday,January,True
2024-01-21,CT_A07,CT Scanner,Radiology,20,8.53,0.426,21,3240.98,128.46,15892.25,Sunday,January,True
2024-01-21,XRAY_B08,X-Ray Machine,Radiology,12,3.61,0.301,7,432.95,0.0,1154.55,Sunday,January,True
2024-01-21,US_C09,Ultrasound,Radiology,10,2.51,0.251,3,213.39,0.0,661.41,Sunday,January,True
2024-01-21,MAMMO_A10,Mammography Unit,Women's Health,8,1.22,0.153,3,183.01,223.94,677.48,Sunday,January,True
2024-01-21,MRI_B11,MRI Scanner,Radiology,16,4.75,0.297,11,2139.39,0.0,11670.96,Sunday,January,True
2024-01-21,CT_C12,CT Scanner,Radiology,20,7.3,0.365,24,2775.48,210.42,17189.85,Sunday,January,True
2024-01-22,MRI_A01,MRI Scanner,Radiology,16,11.41,0.713,24,5133.05,191.05,26692.19,Monday,January,False
2024-01-22,CT_B02,CT Scanner,Radiology,20,17.47,0.873,34,6638.21,0.0,28852.19,Monday,January,False
2024-01-22,XRAY_C03,X-Ray Machine,Radiology,12,9.04,0.753,28,1084.41,246.23,4961.03,Monday,January,False
2024-01-22,US_A04,Ultrasound,Radiology,10,7.57,0.757,20,643.68,0.0,4272.58,Monday,January,False
2024-01-22,MAMMO_B05,Mammography Unit,Women's Health,8,6.48,0.81,14,971.89,205.73,3832.55,Monday,January,False
2024-01-22,MRI_C06,MRI Scanner,Radiology,16,11.52,0.72,36,5186.21,0.0,50699.36,Monday,January,False
2024-01-22,CT_A07,CT Scanner,Radiology,20,17.47,0.874,37,6640.49,0.0,31688.66,Monday,January,False
2024-01-22,XRAY_B08,X-Ray Machine,Radiology,12,5.57,0.464,12,668.62,0.0,1795.62,Monday,January,False
2024-01-22,US_C09,Ultrasound,Radiology,10,10.0,1.0,33,850.0,0.0,6887.97,Monday,January,False
2024-01-22,MAMMO_A10,Mammography Unit,Women's Health,8,3.0,0.374,8,449.32,0.0,1948.52,Monday,January,False
2024-01-22,MRI_B11,MRI Scanner,Radiology,16,8.0,0.5,21,3597.93,0.0,26830.93,Monday,January,False
2024-01-22,CT_C12,CT Scanner,Radiology,20,12.53,0.626,25,4759.73,0.0,23005.02,Monday,January,False
2024-01-23,MRI_A01,MRI Scanner,Radiology,16,14.51,0.907,48,6530.87,0.0,54956.83,Tuesday,January,False
2024-01-23,CT_B02,CT Scanner,Radiology,20,13.08,0.654,28,4970.75,0.0,28920.88,Tuesday,January,False
2024-01-23,XRAY_C03,X-Ray Machine,Radiology,12,10.78,0.898,23,1293.72,0.0,3586.55,Tuesday,January,False
2024-01-23,US_A04,Ultrasound,Radiology,10,7.52,0.752,17,639.04,0.0,3584.82,Tuesday,January,False
2024-01-23,MAMMO_B05,Mammography Unit,Women's Health,8,4.21,0.526,12,631.05,0.0,2145.44,Tuesday,January,False
2024-01-23,MRI_C06,MRI Scanner,Radiology,16,9.23,0.577,24,4151.99,0.0,25071.32,Tuesday,January,False
2024-01-23,CT_A07,CT Scanner,Radiology,20,19.79,0.989,44,7518.67,0.0,40972.16,Tuesday,January,False
2024-01-23,XRAY_B08,X-Ray Machine,Radiology,12,4.44,0.37,10,532.71,203.84,1307.55,Tuesday,January,False
2024-01-23,US_C09,Ultrasound,Radiology,10,8.59,0.859,19,730.49,0.0,4046.59,Tuesday,January,False
2024-01-23,MAMMO_A10,Mammography Unit,Women's Health,8,2.57,0.322,5,385.92,0.0,1315.08,Tuesday,January,False
2024-01-23,MRI_B11,MRI Scanner,Radiology,16,11.23,0.702,39,5052.63,0.0,48497.23,Tuesday,January,False
2024-01-23,CT_C12,CT Scanner,Radiology,20,20.0,1.0,46,7600.0,218.99,41103.57,Tuesday,January,False
2024-01-24,MRI_A01,MRI Scanner,Radiology,16,11.91,0.744,34,5359.8,202.6,40265.86,Wednesday,January,False
2024-01-24,CT_B02,CT Scanner,Radiology,20,14.52,0.726,34,5516.12,0.0,31972.07,Wednesday,January,False
2024-01-24,XRAY_C03,X-Ray Machine,Radiology,12,9.78,0.815,26,1173.51,0.0,3080.64,Wednesday,January,False
2024-01-24,US_A04,Ultrasound,Radiology,10,10.0,1.0,20,850.0,220.17,4443.27,Wednesday,January,False
2024-01-24,MAMMO_B05,Mammography Unit,Women's Health,8,3.14,0.392,8,470.42,0.0,1789.32,Wednesday,January,False
2024-01-24,MRI_C06,MRI Scanner,Radiology,16,12.66,0.791,27,5698.69,0.0,31782.19,Wednesday,January,False
2024-01-24,CT_A07,CT Scanner,Radiology,20,17.52,0.876,51,6658.3,0.0,48175.18,Wednesday,January,False
2024-01-24,XRAY_B08,X-Ray Machine,Radiology,12,7.73,0.644,27,927.99,0.0,4131.45,Wednesday,January,False
2024-01-24,US_C09,Ultrasound,Radiology,10,8.68,0.868,26,737.89,0.0,5817.26,Wednesday,January,False
2024-01-24,MAMMO_A10,Mammography Unit,Women's Health,8,3.06,0.382,10,458.5,0.0,2575.66,Wednesday,January,False
2024-01-24,MRI_B11,MRI Scanner,Radiology,16,10.19,0.637,25,4585.38,0.0,30986.29,Wednesday,January,False
2024-01-24,CT_C12,CT Scanner,Radiology,20,17.82,0.891,57,6770.63,0.0,50047.48,Wednesday,January,False
2024-01-25,MRI_A01,MRI Scanner,Radiology,16,14.31,0.895,44,6441.21,0.0,46318.23,Thursday,January,False
2024-01-25,CT_B02,CT Scanner,Radiology,20,18.73,0.937,52,7117.98,0.0,46097.74,Thursday,January,False
2024-01-25,XRAY_C03,X-Ray Machine,Radiology,12,8.07,0.673,19,968.55,0.0,2854.44,Thursday,January,False
2024-01-25,US_A04,Ultrasound,Radiology,10,4.96,0.496,8,421.19,0.0,1441.38,Thursday,January,False
2024-01-25,MAMMO_B05,Mammography Unit,Women's Health,8,1.35,0.169,2,203.19,0.0,433.85,Thursday,January,False
2024-01-25,MRI_C06,MRI Scanner,Radiology,16,12.41,0.775,26,5583.27,0.0,29052.97,Thursday,January,False
2024-01-25,CT_A07,CT Scanner,Radiology,20,20.0,1.0,59,7600.0,0.0,51375.15,Thursday,January,False
2024-01-25,XRAY_B08,X-Ray Machine,Radiology,12,6.82,0.568,16,818.26,0.0,2066.5,Thursday,January,False
2024-01-25,US_C09,Ultrasound,Radiology,10,4.37,0.437,13,371.23,0.0,3234.34,Thursday,January,False
2024-01-25,MAMMO_A10,Mammography Unit,Women's Health,8,5.89,0.736,16,883.19,0.0,4303.57,Thursday,January,False
2024-01-25,MRI_B11,MRI Scanner,Radiology,16,12.67,0.792,32,5703.69,196.87,37674.64,Thursday,January,False
2024-01-25,CT_C12,CT Scanner,Radiology,20,18.33,0.916,45,6964.4,0.0,36651.09,Thursday,January,False
2024-01-26,MRI_A01,MRI Scanner,Radiology,16,9.63,0.602,18,4332.32,0.0,17469.86,Friday,January,False
2024-01-26,CT_B02,CT Scanner,Radiology,20,17.95,0.898,58,6821.92,0.0,56235.49,Friday,January,False
2024-01-26,XRAY_C03,X-Ray Machine,Radiology,12,5.68,0.473,13,681.34,0.0,1761.01,Friday,January,False
2024-01-26,US_A04,Ultrasound,Radiology,10,7.88,0.788,26,669.94,211.11,4371.64,Friday,January,False
2024-01-26,MAMMO_B05,Mammography Unit,Women's Health,8,5.5,0.688,13,825.71,0.0,3429.56,Friday,January,False
2024-01-26,MRI_C06,MRI Scanner,Radiology,16,10.61,0.663,26,4774.72,0.0,31581.57,Friday,January,False
2024-01-26,CT_A07,CT Scanner,Radiology,20,18.3,0.915,46,6955.49,0.0,41568.05,Friday,January,False
2024-01-26,XRAY_B08,X-Ray Machine,Radiology,12,8.88,0.74,16,1065.51,0.0,2101.47,Friday,January,False
2024-01-26,US_C09,Ultrasound,Radiology,10,5.89,0.589,12,500.76,0.0,2614.78,Friday,January,False
2024-01-26,MAMMO_A10,Mammography Unit,Women's Health,8,7.71,0.964,16,1156.7,158.23,4858.06,Friday,January,False
2024-01-26,MRI_B11,MRI Scanner,Radiology,16,9.15,0.572,24,4117.39,0.0,27780.17,Friday,January,False
2024-01-26,CT_C12,CT Scanner,Radiology,20,18.09,0.904,56,6873.63,0.0,58581.92,Friday,January,False
2024-01-27,MRI_A01,MRI Scanner,Radiology,16,4.26,0.267,7,1919.16,0.0,8664.08,Saturday,January,True
2024-01-27,CT_B02,CT Scanner,Radiology,20,6.8,0.34,18,2583.24,0.0,14948.87,Saturday,January,True
2024-01-27,XRAY_C03,X-Ray Machine,Radiology,12,4.57,0.381,10,548.34,0.0,1545.4,Saturday,January,True
2024-01-27,US_A04,Ultrasound,Radiology,10,2.46,0.246,4,208.94,228.17,753.47,Saturday,January,True
2024-01-27,MAMMO_B05,Mammography Unit,Women's Health,8,1.27,0.159,2,190.58,138.8,462.05,Saturday,January,True
2024-01-27,MRI_C06,MRI Scanner,Radiology,16,4.83,0.302,10,2174.45,0.0,12841.65,Saturday,January,True
2024-01-27,CT_A07,CT Scanner,Radiology,20,7.12,0.356,20,2704.71,0.0,15889.31,Saturday,January,True
2024-01-27,XRAY_B08,X-Ray Machine,Radiology,12,2.05,0.171,5,246.51,0.0,895.99,Saturday,January,True
2024-01-27,US_C09,Ultrasound,Radiology,10,2.35,0.235,5,199.65,0.0,900.93,Saturday,January,True
2024-01-27,MAMMO_A10,Mammography Unit,Women's Health,8,2.32,0.29,4,348.42,0.0,1008.13,Saturday,January,True
2024-01-27,MRI_B11,MRI Scanner,Radiology,16,4.09,0.256,12,1842.25,0.0,13631.17,Saturday,January,True
2024-01-27,CT_C12,CT Scanner,Radiology,20,5.45,0.272,13,2070.67,0.0,12612.69,Saturday,January,True
2024-01-28,MRI_A01,MRI Scanner,Radiology,16,7.03,0.439,18,3161.95,173.63,22381.22,Sunday,January,True
2024-01-28,CT_B02,CT Scanner,Radiology,20,7.28,0.364,20,2767.76,0.0,16585.22,Sunday,January,True
2024-01-28,XRAY_C03,X-Ray Machine,Radiology,12,1.97,0.164,3,236.38,0.0,472.86,Sunday,January,True
2024-01-28,US_A04,Ultrasound,Radiology,10,4.18,0.418,8,355.27,0.0,1599.03,Sunday,January,True
2024-01-28,MAMMO_B05,Mammography Unit,Women's Health,8,2.46,0.307,6,368.5,0.0,1485.17,Sunday,January,True
2024-01-28,MRI_C06,MRI Scanner,Radiology,16,5.35,0.334,14,2405.57,0.0,16506.07,Sunday,January,True
2024-01-28,CT_A07,CT Scanner,Radiology,20,6.07,0.304,16,2308.3,0.0,13106.21,Sunday,January,True
2024-01-28,XRAY_B08,X-Ray Machine,Radiology,12,3.16,0.264,8,379.64,0.0,1197.0,Sunday,January,True
2024-01-28,US_C09,Ultrasound,Radiology,10,3.32,0.332,10,282.49,0.0,2111.56,Sunday,January,True
2024-01-28,MAMMO_A10,Mammography Unit,Women's Health,8,0.8,0.1,2,120.0,169.52,490.65,Sunday,January,True
2024-01-28,MRI_B11,MRI Scanner,Radiology,16,4.85,0.303,13,2184.47,0.0,12788.24,Sunday,January,True
2024-01-28,CT_C12,CT Scanner,Radiology,20,6.18,0.309,6,2348.15,214.66,4746.76,Sunday,January,True
2024-01-29,MRI_A01,MRI Scanner,Radiology,16,13.44,0.84,43,6047.92,0.0,57888.81,Monday,January,False
2024-01-29,CT_B02,CT Scanner,Radiology,20,15.35,0.767,37,5831.94,0.0,33795.06,Monday,January,False
2024-01-29,XRAY_C03,X-Ray Machine,Radiology,12,7.07,0.589,15,848.63,0.0,2181.94,Monday,January,False
2024-01-29,US_A04,Ultrasound,Radiology,10,7.03,0.703,15,597.13,0.0,3131.08,Monday,January,False
2024-01-29,MAMMO_B05,Mammography Unit,Women's Health,8,6.71,0.838,19,1005.76,0.0,4044.67,Monday,January,False
2024-01-29,MRI_C06,MRI Scanner,Radiology,16,9.49,0.593,22,4272.51,0.0,22791.44,Monday,January,False
2024-01-29,CT_A07,CT Scanner,Radiology,20,16.46,0.823,31,6255.01,0.0,22872.47,Monday,January,False
2024-01-29,XRAY_B08,X-Ray Machine,Radiology,12,9.7,0.808,27,1163.74,171.17,3000.63,Monday,January,False
2024-01-29,US_C09,Ultrasound,Radiology,10,6.13,0.613,16,520.71,0.0,2881.89,Monday,January,False
2024-01-29,MAMMO_A10,Mammography Unit,Women's Health,8,4.75,0.594,7,712.57,0.0,2110.6,Monday,January,False
2024-01-29,MRI_B11,MRI Scanner,Radiology,16,11.93,0.746,24,5370.51,0.0,32164.47,Monday,January,False
2024-01-29,CT_C12,CT Scanner,Radiology,20,14.93,0.746,20,5673.03,0.0,17199.1,Monday,January,False
2024-01-30,MRI_A01,MRI Scanner,Radiology,16,15.53,0.971,37,6988.86,0.0,49471.93,Tuesday,January,False
2024-01-30,CT_B02,CT Scanner,Radiology,20,14.31,0.716,24,5437.81,0.0,20721.48,Tuesday,January,False
2024-01-30,XRAY_C03,X-Ray Machine,Radiology,12,12.0,1.0,26,1440.0,0.0,4007.85,Tuesday,January,False
2024-01-30,US_A04,Ultrasound,Radiology,10,8.28,0.828,18,703.73,0.0,3660.62,Tuesday,January,False
2024-01-30,MAMMO_B05,Mammography Unit,Women's Health,8,5.54,0.692,11,830.39,0.0,2687.03,Tuesday,January,False
2024-01-30,MRI_C06,MRI Scanner,Radiology,16,12.22,0.764,31,5497.25,177.26,32188.69,Tuesday,January,False
2024-01-30,CT_A07,CT Scanner,Radiology,20,14.67,0.733,45,5573.89,0.0,37839.58,Tuesday,January,False
2024-01-30,XRAY_B08,X-Ray Machine,Radiology,12,6.82,0.569,15,818.99,259.29,2411.76,Tuesday,January,False
2024-01-30,US_C09,Ultrasound,Radiology,10,8.59,0.859,18,730.46,0.0,3149.07,Tuesday,January,False
2024-01-30,MAMMO_A10,Mammography Unit,Women's Health,8,4.0,0.5,10,599.41,0.0,2268.59,Tuesday,January,False
2024-01-30,MRI_B11,MRI Scanner,Radiology,16,13.09,0.818,46,5892.36,272.78,65131.98,Tuesday,January,False
2024-01-30,CT_C12,CT Scanner,Radiology,20,18.79,0.939,52,7140.17,0.0,45092.02,Tuesday,January,False
2024-01-31,MRI_A01,MRI Scanner,Radiology,16,9.99,0.624,19,4493.65,0.0,18316.71,Wednesday,January,False
2024-01-31,CT_B02,CT Scanner,Radiology,20,18.39,0.92,47,6988.45,0.0,41364.1,Wednesday,January,False
2024-01-31,XRAY_C03,X-Ray Machine,Radiology,12,7.2,0.6,19,864.25,0.0,3082.49,Wednesday,January,False
2024-01-31,US_A04,Ultrasound,Radiology,10,7.49,0.749,19,636.36,0.0,3736.49,Wednesday,January,False
2024-01-31,MAMMO_B05,Mammography Unit,Women's Health,8,5.25,0.657,12,787.82,0.0,3482.2,Wednesday,January,False
2024-01-31,MRI_C06,MRI Scanner,Radiology,16,14.13,0.883,40,6359.69,0.0,48868.9,Wednesday,January,False
2024-01-31,CT_A07,CT Scanner,Radiology,20,13.89,0.694,37,5277.29,0.0,31130.98,Wednesday,January,False
2024-01-31,XRAY_B08,X-Ray Machine,Radiology,12,7.87,0.655,13,943.9,0.0,2010.22,Wednesday,January,False
2024-01-31,US_C09,Ultrasound,Radiology,10,9.72,0.972,25,826.5,0.0,6300.84,Wednesday,January,False
2024-01-31,MAMMO_A10,Mammography Unit,Women's Health,8,7.7,0.962,21,1154.73,0.0,5927.12,Wednesday,January,False
2024-01-31,MRI_B11,MRI Scanner,Radiology,16,13.62,0.851,33,6127.04,138.79,42880.68,Wednesday,January,False
2024-01-31,CT_C12,CT Scanner,Radiology,20,14.78,0.739,46,5614.84,0.0,39649.56,Wednesday,January,False
2024-02-01,MRI_A01,MRI Scanner,Radiology,16,16.0,1.0,43,7200.0,0.0,48944.45,Thursday,February,False
2024-02-01,CT_B02,CT Scanner,Radiology,20,14.34,0.717,37,5447.48,272.74,30686.29,Thursday,February,False
2024-02-01,XRAY_C03,X-Ray Machine,Radiology,12,9.2,0.767,22,1104.03,0.0,3438.45,Thursday,February,False
2024-02-01,US_A04,Ultrasound,Radiology,10,6.27,0.627,13,533.23,0.0,3049.01,Thursday,February,False
2024-02-01,MAMMO_B05,Mammography Unit,Women's Health,8,4.16,0.52,10,624.09,0.0,2733.15,Thursday,February,False
2024-02-01,MRI_C06,MRI Scanner,Radiology,16,16.0,1.0,33,7200.0,123.72,44599.83,Thursday,February,False
2024-02-01,CT_A07,CT Scanner,Radiology,20,15.68,0.784,59,5956.71,0.0,53771.44,Thursday,February,False
2024-02-01,XRAY_B08,X-Ray Machine,Radiology,12,6.31,0.526,21,757.69,0.0,3744.28,Thursday,February,False
2024-02-01,US_C09,Ultrasound,Radiology,10,8.64,0.864,24,734.27,0.0,4796.62,Thursday,February,False
2024-02-01,MAMMO_A10,Mammography Unit,Women's Health,8,6.9,0.862,21,1034.98,0.0,4909.14,Thursday,February,False
2024-02-01,MRI_B11,MRI Scanner,Radiology,16,12.21,0.763,39,5495.48,0.0,44779.2,Thursday,February,False
2024-02-01,CT_C12,CT Scanner,Radiology,20,14.87,0.744,30,5651.93,0.0,26634.84,Thursday,February,False
2024-02-02,MRI_A01,MRI Scanner,Radiology,16,15.63,0.977,44,7034.53,0.0,53802.4,Friday,February,False
2024-02-02,CT_B02,CT Scanner,Radiology,20,18.38,0.919,63,6986.0,0.0,50595.17,Friday,February,False
2024-02-02,XRAY_C03,X-Ray Machine,Radiology,12,7.31,0.609,14,877.3,0.0,2351.71,Friday,February,False
2024-02-02,US_A04,Ultrasound,Radiology,10,3.9,0.39,7,331.52,0.0,1448.81,Friday,February,False
2024-02-02,MAMMO_B05,Mammography Unit,Women's Health,8,5.03,0.628,8,753.81,0.0,2206.59,Friday,February,False
2024-02-02,MRI_C06,MRI Scanner,Radiology,16,11.53,0.721,26,5189.46,0.0,32453.53,Friday,February,False
2024-02-02,CT_A07,CT Scanner,Radiology,20,14.19,0.71,15,5393.04,210.28,12989.09,Friday,February,False
2024-02-02,XRAY_B08,X-Ray Machine,Radiology,12,1.6,0.133,3,191.76,0.0,422.9,Friday,February,False
2024-02-02,US_C09,Ultrasound,Radiology,10,7.75,0.775,15,658.75,0.0,3090.54,Friday,February,False
2024-02-02,MAMMO_A10,Mammography Unit,Women's Health,8,5.37,0.671,13,804.84,194.99,3183.81,Friday,February,False
2024-02-02,MRI_B11,MRI Scanner,Radiology,16,9.89,0.618,20,4451.78,0.0,21983.32,Friday,February,False
2024-02-02,CT_C12,CT Scanner,Radiology,20,14.79,0.739,34,5618.38,0.0,35398.4,Friday,February,False
2024-02-03,MRI_A01,MRI Scanner,Radiology,16,4.78,0.299,10,2150.77,205.08,10642.77,Saturday,February,True
2024-02-03,CT_B02,CT Scanner,Radiology,20,5.11,0.255,10,1940.92,0.0,9060.29,Saturday,February,True
2024-02-03,XRAY_C03,X-Ray Machine,Radiology,12,3.57,0.297,6,427.89,0.0,852.39,Saturday,February,True
2024-02-03,US_A04,Ultrasound,Radiology,10,2.09,0.209,5,177.59,0.0,1046.64,Saturday,February,True
2024-02-03,MAMMO_B05,Mammography Unit,Women's Health,8,1.9,0.237,3,284.58,258.24,717.99,Saturday,February,True
2024-02-03,MRI_C06,MRI Scanner,Radiology,16,4.28,0.267,12,1925.93,0.0,13752.61,Saturday,February,True
2024-02-03,CT_A07,CT Scanner,Radiology,20,5.82,0.291,14,2213.43,0.0,12227.62,Saturday,February,True
2024-02-03,XRAY_B08,X-Ray Machine,Radiology,12,3.25,0.271,8,390.19,290.58,1071.34,Saturday,February,True
2024-02-03,US_C09,Ultrasound,Radiology,10,1.0,0.1,2,85.0,0.0,436.16,Saturday,February,True
2024-02-03,MAMMO_A10,Mammography Unit,Women's Health,8,3.05,0.382,6,457.91,0.0,1503.12,Saturday,February,True
2024-02-03,MRI_B11,MRI Scanner,Radiology,16,4.1,0.256,9,1845.5,268.74,10121.24,Saturday,February,True
2024-02-03,CT_C12,CT Scanner,Radiology,20,7.38,0.369,15,2803.78,0.0,12810.91,Saturday,February,True
2024-02-04,MRI_A01,MRI Scanner,Radiology,16,4.92,0.307,16,2212.99,0.0,18507.89,Sunday,February,True
2024-02-04,CT_B02,CT Scanner,Radiology,20,7.29,0.365,19,2770.56,0.0,17045.42,Sunday,February,True
2024-02-04,XRAY_C03,X-Ray Machine,Radiology,12,3.88,0.324,9,465.96,0.0,1218.58,Sunday,February,True
2024-02-04,US_A04,Ultrasound,Radiology,10,2.8,0.28,8,237.71,0.0,1680.87,Sunday,February,True
2024-02-04,MAMMO_B05,Mammography Unit,Women's Health,8,1.99,0.249,3,298.87,0.0,777.19,Sunday,February,True
2024-02-04,MRI_C06,MRI Scanner,Radiology,16,6.11,0.382,18,2751.16,0.0,22759.37,Sunday,February,True
2024-02-04,CT_A07,CT Scanner,Radiology,20,6.87,0.343,20,2608.75,0.0,19768.63,Sunday,February,True
2024-02-04,XRAY_B08,X-Ray Machine,Radiology,12,3.69,0.307,10,442.45,0.0,1435.84,Sunday,February,True
2024-02-04,US_C09,Ultrasound,Radiology,10,2.59,0.259,5,219.79,0.0,1029.8,Sunday,February,True
2024-02-04,MAMMO_A10,Mammography Unit,Women's Health,8,2.41,0.301,5,361.05,0.0,1104.6,Sunday,February,True
2024-02-04,MRI_B11,MRI Scanner,Radiology,16,4.82,0.301,15,2170.46,0.0,18477.1,Sunday,February,True
2024-02-04,CT_C12,CT Scanner,Radiology,20,6.76,0.338,20,2567.57,0.0,20578.22,Sunday,February,True
2024-02-05,MRI_A01,MRI Scanner,Radiology,16,11.55,0.722,34,5197.88,0.0,40933.52,Monday,February,False
2024-02-05,CT_B02,CT Scanner,Radiology,20,16.36,0.818,55,6216.57,0.0,50608.58,Monday,February,False
2024-02-05,XRAY_C03,X-Ray Machine,Radiology,12,8.22,0.685,19,986.38,0.0,2927.23,Monday,February,False
2024-02-05,US_A04,Ultrasound,Radiology,10,7.49,0.749,25,636.37,0.0,5175.39,Monday,February,False
2024-02-05,MAMMO_B05,Mammography Unit,Women's Health,8,6.91,0.863,16,1036.11,0.0,3963.53,Monday,February,False
2024-02-05,MRI_C06,MRI Scanner,Radiology,16,6.62,0.414,14,2980.75,0.0,18467.72,Monday,February,False
2024-02-05,CT_A07,CT Scanner,Radiology,20,19.02,0.951,52,7226.65,171.74,44877.88,Monday,February,False
2024-02-05,XRAY_B08,X-Ray Machine,Radiology,12,6.37,0.531,9,764.22,0.0,1514.32,Monday,February,False
2024-02-05,US_C09,Ultrasound,Radiology,10,9.43,0.943,28,801.9,0.0,5358.29,Monday,February,False
2024-02-05,MAMMO_A10,Mammography Unit,Women's Health,8,4.86,0.608,12,729.11,141.05,3356.3,Monday,February,False
2024-02-05,MRI_B11,MRI Scanner,Radiology,16,10.88,0.68,28,4898.21,0.0,32249.06,Monday,February,False
2024-02-05,CT_C12,CT Scanner,Radiology,20,18.26,0.913,40,6938.13,0.0,38799.11,Monday,February,False
2024-02-06,MRI_A01,MRI Scanner,Radiology,16,12.3,0.769,42,5536.49,0.0,55584.56,Tuesday,February,False
2024-02-06,CT_B02,CT Scanner,Radiology,20,13.84,0.692,39,5259.13,0.0,37442.79,Tuesday,February,False
2024-02-06,XRAY_C03,X-Ray Machine,Radiology,12,8.69,0.724,20,1042.22,0.0,2710.11,Tuesday,February,False
2024-02-06,US_A04,Ultrasound,Radiology,10,7.24,0.724,11,615.42,0.0,1699.06,Tuesday,February,False
2024-02-06,MAMMO_B05,Mammography Unit,Women's Health,8,1.32,0.165,3,198.56,0.0,735.93,Tuesday,February,False
2024-02-06,MRI_C06,MRI Scanner,Radiology,16,9.74,0.609,23,4382.03,0.0,28763.85,Tuesday,February,False
2024-02-06,CT_A07,CT Scanner,Radiology,20,18.23,0.912,43,6927.95,0.0,42139.12,Tuesday,February,False
2024-02-06,XRAY_B08,X-Ray Machine,Radiology,12,6.66,0.555,18,799.46,180.68,2799.17,Tuesday,February,False
2024-02-06,US_C09,Ultrasound,Radiology,10,9.94,0.994,23,844.99,182.53,3732.81,Tuesday,February,False
